timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699366707582,472,login-13,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,7699,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,472,0,0
1699366708055,471,login-16,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,101738,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,352,0,0
1699366708527,80,login-17,200,OK,jp@gc - Ultimate Thread Group 1-1,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,79,0,0
1699366708608,105,login-18,200,OK,jp@gc - Ultimate Thread Group 1-1,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,104,0,0
1699366708713,423,login-19,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,2235,834,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-07&currentTime=14%3A18,423,0,0
1699366709136,240,login-20,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1242,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,240,0,0
1699366709377,318,login-21,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1352,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,318,0,0
1699366709696,295,login-22,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4236,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,294,0,0
1699366709991,323,login-24,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1125,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,323,0,0
1699366710314,219,login-25,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1061,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,219,0,0
1699366710533,314,login-26,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1492,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,314,0,0
1699366710848,246,login-27,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1595,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,245,0,0
1699366711095,314,login-29,200,OK,jp@gc - Ultimate Thread Group 1-1,bin,true,,23187,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,313,0,0
1699366711410,439,login-31,200,OK,jp@gc - Ultimate Thread Group 1-1,bin,true,,159575,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,253,0,0
1699366711850,219,login-34,200,OK,jp@gc - Ultimate Thread Group 1-1,bin,true,,21857,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,218,0,0
1699366712069,292,login-33,200,OK,jp@gc - Ultimate Thread Group 1-1,bin,true,,98773,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,223,0,0
1699366712362,228,login-36,200,OK,jp@gc - Ultimate Thread Group 1-1,bin,true,,34051,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,227,0,0
1699366712590,297,login-35,200,OK,jp@gc - Ultimate Thread Group 1-1,bin,true,,90506,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,236,0,0
1699366712668,255,Save,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,1497,1188,5,5,null,0,0,0
1699366712668,255,Save-59,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1497,1188,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,255,0,0
1699366713062,258,Save,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,1497,1188,5,5,null,0,0,0
1699366713062,258,Save-59,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1497,1188,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,258,0,0
1699366709830,4330,click My Info,200,"Number of samples in transaction : 13, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,327307,10898,5,5,null,0,7,0
1699366709830,713,click My Info-39,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,23808,1716,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,239,0,0
1699366709830,239,click My Info-39-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1784,849,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,239,0,0
1699366710070,473,click My Info-39-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,473,0,0
1699366710544,430,click My Info-42,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,378,0,0
1699366710974,349,click My Info-44,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101746,751,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,237,0,0
1699366711324,421,click My Info-45,200,OK,jp@gc - Ultimate Thread Group 1-3,bin,true,,159583,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,250,0,0
1699366711745,244,click My Info-48,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,244,0,0
1699366711990,240,click My Info-46,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1204,715,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,240,0,0
1699366712231,318,click My Info-49,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1236,807,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,318,0,0
1699366712549,247,click My Info-47,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1497,794,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,247,0,0
1699366712797,229,click My Info-50,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1133,823,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,229,0,0
1699366713026,227,click My Info-52,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,227,0,0
1699366713254,232,click My Info-53,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,231,0,0
1699366713486,424,click My Info-54,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6994,713,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,424,0,0
1699366713911,256,click My Info-55,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,256,0,0
1699366713924,634,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,32926,2476,5,5,null,0,1,0
1699366713925,177,Logout-62,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,26665,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-300.woff2,177,0,0
1699366714102,457,Logout-63,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6261,1725,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,199,0,0
1699366714102,199,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1761,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,199,0,0
1699366714302,257,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4500,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,257,0,0
1699366714321,583,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,32921,2476,5,5,null,0,1,0
1699366714321,134,Logout-62,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,26665,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-300.woff2,133,0,0
1699366714455,449,Logout-63,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6256,1725,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,224,0,0
1699366714455,224,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1761,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,224,0,0
1699366714679,225,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4495,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,225,0,0
1699366715169,281,Save,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,1497,1188,5,5,null,0,0,0
1699366715169,281,Save-59,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1497,1188,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,281,0,0
1699366712059,4102,click My Info,200,"Number of samples in transaction : 13, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,327284,10898,5,5,null,0,8,0
1699366712059,681,click My Info-39,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,23808,1716,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,207,0,0
1699366712059,207,click My Info-39-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,1784,849,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,207,0,0
1699366712267,473,click My Info-39-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,473,0,0
1699366712740,346,click My Info-42,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,294,0,0
1699366713087,384,click My Info-44,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,101746,751,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,257,0,0
1699366713472,475,click My Info-45,200,OK,jp@gc - Ultimate Thread Group 1-2,bin,true,,159560,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,330,0,0
1699366713948,239,click My Info-48,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,239,0,0
1699366714188,230,click My Info-46,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1204,715,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,230,0,0
1699366714419,256,click My Info-49,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1236,807,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,256,0,0
1699366714676,228,click My Info-47,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1497,794,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,228,0,0
1699366714905,209,click My Info-50,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1133,823,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,209,0,0
1699366715114,288,click My Info-52,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,288,0,0
1699366715402,250,click My Info-53,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,250,0,0
1699366715652,291,click My Info-54,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,6994,713,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,291,0,0
1699366715944,225,click My Info-55,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,225,0,0
1699366716450,609,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,32931,2476,5,5,null,0,1,0
1699366716450,188,Logout-62,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,26665,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-300.woff2,187,0,0
1699366716638,421,Logout-63,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6266,1725,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,190,0,0
1699366716638,190,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1761,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,190,0,0
1699366716828,231,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4505,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,231,0,0
1699366717170,294,Save,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,1497,1188,5,5,null,0,1,0
1699366717170,294,Save-59,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1497,1188,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,294,0,0
1699366713888,3808,click My Info,200,"Number of samples in transaction : 13, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,327299,10898,5,5,null,0,9,0
1699366713889,650,click My Info-39,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,23808,1716,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,271,0,0
1699366713889,271,click My Info-39-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,1784,849,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,271,0,0
1699366714160,379,click My Info-39-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,379,0,0
1699366714540,361,click My Info-42,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,309,0,0
1699366714901,313,click My Info-44,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,101746,751,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,202,0,0
1699366715214,389,click My Info-45,200,OK,jp@gc - Ultimate Thread Group 1-1,bin,true,,159575,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,226,0,0
1699366715604,214,click My Info-48,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,214,0,0
1699366715819,244,click My Info-46,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1204,715,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,244,0,0
1699366716064,255,click My Info-49,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1236,807,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,255,0,0
1699366716320,229,click My Info-47,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1497,794,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,229,0,0
1699366716550,218,click My Info-50,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1133,823,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,217,0,0
1699366716768,224,click My Info-52,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,224,0,0
1699366716993,221,click My Info-53,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,221,0,0
1699366717215,278,click My Info-54,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,6994,713,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,278,0,0
1699366717493,212,click My Info-55,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,212,0,0
1699366718707,253,Save,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,1497,1188,5,5,null,0,1,0
1699366718708,253,Save-59,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1497,1188,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,253,0,0
1699366718465,564,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,32924,2476,5,5,null,0,2,0
1699366718466,134,Logout-62,200,OK,jp@gc - Ultimate Thread Group 1-2,,true,,26665,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-300.woff2,133,0,0
1699366718601,430,Logout-63,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,6259,1725,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,197,0,0
1699366718601,197,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,1761,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,197,0,0
1699366718799,232,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4498,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,231,0,0
1699366719562,835,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,106221,1547,5,5,null,0,5,197
1699366719566,444,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4482,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,444,0,197
1699366720010,391,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101739,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,269,0,0
1699366719961,584,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,32906,2476,5,5,null,0,0,0
1699366719961,132,Logout-62,200,OK,jp@gc - Ultimate Thread Group 1-1,,true,,26665,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-300.woff2,132,0,0
1699366720093,452,Logout-63,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,6241,1725,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,212,0,0
1699366720093,212,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,1761,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,212,0,0
1699366720305,240,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4480,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,240,0,0
1699366719905,820,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,106233,1547,5,5,null,0,3,196
1699366719907,433,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4494,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,432,0,196
1699366720341,387,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101739,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,270,0,0
1699366722059,1020,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,106214,1547,5,5,null,0,3,199
1699366722062,550,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4491,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,550,0,199
1699366722612,470,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101723,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,341,0,0
1699366724031,1096,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,106225,1547,5,5,null,0,4,192
1699366724033,451,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4494,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,451,0,192
1699366724485,645,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,101731,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,394,0,0
1699366725546,1219,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,106237,1547,5,5,null,0,5,435
1699366725550,685,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4498,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,685,0,435
1699366726236,534,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,101739,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,352,0,0
1699366721402,6771,login,200,"Number of samples in transaction : 19, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,616476,15826,5,5,null,0,16,0
1699366721403,830,login-11,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,9485,2105,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,563,0,0
1699366721403,563,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1786,1137,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,563,0,0
1699366721966,267,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,7699,968,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,267,0,0
1699366722233,387,login-13,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,7699,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,387,0,0
1699366722620,431,login-16,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101754,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,311,0,0
1699366723052,90,login-17,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,90,0,0
1699366723143,92,login-18,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,91,0,0
1699366723235,335,login-19,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,2235,834,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-07&currentTime=14%3A18,335,0,0
1699366723571,303,login-20,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1242,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,303,0,0
1699366723875,248,login-21,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1352,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,248,0,0
1699366724124,293,login-22,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4236,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,292,0,0
1699366724417,286,login-24,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1125,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,286,0,0
1699366724704,197,login-25,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1061,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,197,0,0
1699366724902,242,login-26,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1492,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,242,0,0
1699366725145,217,login-27,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1595,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,217,0,0
1699366725363,298,login-29,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,23187,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,297,0,0
1699366725662,1156,login-31,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,159568,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,436,0,0
1699366726819,208,login-34,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,21857,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,206,0,0
1699366727028,657,login-33,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,98781,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,289,0,0
1699366727686,213,login-36,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,34051,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,212,0,0
1699366727900,288,login-35,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,90498,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,223,0,0
1699366721729,6596,login,200,"Number of samples in transaction : 19, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,616460,15838,5,5,null,0,11,0
1699366721730,857,login-11,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,9485,2117,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,546,0,0
